MPA103_1	MPA103_2	NPA148_1	NPA148_2	MPA198_1	MPA198_2	NPA200_1	NPA200_2	MPA234_1	MPA234_2	NPA237_1	NPA237_2	MPA295_1	MPA295_2	NPA247_1	NPA247_2	MPA314_1	MPA314_2	NPA267_1	NPA267_2	MPA900_1	MPA900_2	NPA900_1	NPA900_2	MFL103_1	MFL103_2	NFL148_1	NFL148_2	MFL198_1	MFL198_2	NFL200_1	NFL200_2	MFL234_1	MFL234_2	NFL237_1	NFL237_2	MFL295_1	MFL295_2	NFL247_1	NFL247_2	MFL314_1	MFL314_2	NFL267_1	NFL267_2	MFL900_1	MFL900_2	NFL900_1	NFL900_2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6384661730499217	1.0300860233626583	0	0	0	0	0	0	0	0	1.1437131452723874	0.2589670337933786	0	0	1.2506886111366575	1.4738671100652327	0.6149252179510574	0.36652300901467794	0.4560776519427289	1.1446291535477646	1.637911578137195	0.40473424636183714	1.5042081508690928	1.6066137567389527	0.6524199418051305	1.1080206374383579	1.4756445151856696	1.6519603509422205	1.0051395850651585	0.9948119468362933	0	0	0.7443082592914471	0.8886370824691752
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9431295390916139	0	0	0	0.6795310348799981	0	0	0	0	0	0.788802356076668	0	0	0	1.749042254680246	1.9566275888617215	0.9516879582458442	0.14442024164394884	0.7960789946559725	1.7723463963620676	2.2976424312986135	1.1866793516700338	2.229220554475589	2.334637083349029	1.9188184745727535	1.8743952909013524	1.7145313077872304	1.9034039673437761	1.5363712810356582	1.0964954518725607	0	0	1.4115642581815018	1.04467975541813
0.43091767585761886	0	0.03799823783926947	0	0	0	0.10898580849666932	0.39242967599954004	0	0	0	0	0	0	0.2489471717483902	0	0.2968742359302663	0	0	0	0	0	0	0	1.6732328000308319	0.5849018055478841	0.13355692120943152	0.13653640634696676	1.9577208697650605	2.05017835462003	1.2357716719071523	0.5307672031101736	1.161167392779928	2.006205329226481	1.9673702298220228	1.1475136809036504	1.8668188549595095	1.9231074913120632	1.4944108582049902	1.0312785266837539	2.2849969787153555	2.1321160481361594	1.3667636963861696	1.090831948776751	0.06871067597546776	0	1.010786274863106	0.7393665264624911
0	0	0	0	0	0	0	0	0	0	0	0	0	1.3121474424806188	0	0	0	0	0	0	0	0	0	0	1.6178847909497152	0	0	0	0.8163442825009513	1.3456608602532842	1.2065603757847034	0.420720828157774	0.8609925487428385	1.426087750234218	1.3896124962491856	0.7788224940197694	1.5301643165706933	1.2560821866989935	0.4341141276066264	0.6411617583091584	1.6066721611137087	1.9012706993181752	0	1.1031094346031094	0	0	0.5024507548212682	0.4471783220266613
0	0	0.11931371188997592	0	0.2768598973183569	0	0.046019852124325855	0	0	0	0.3323406840113245	0	0	0	0.4562039670478071	0	0	0	0	0	0	0	0	0	1.2656545985331062	0.42880895484145076	0	0	1.3497926167437886	1.413629157463515	1.0914054598107477	0.10845908280510738	0.26164908720843266	0.9791846155310724	1.657947678498805	1.066169992774565	1.5063277454294464	1.6070705907000058	0.756611074008557	1.2601533357317383	1.5171792045107388	1.7500436060206603	0.5579589405780166	0.25773684337807823	0	0.17318235615044045	0.85789546734086	0.9576381108643207
0	0	0	0	0	0	0.3278274974330653	0	0	0	0.34070210773486487	0	0	0	0.3894647445050895	0	0	0	0	0	0	0	0	0	1.3177358684844065	1.2585612546031295	0.674382137946147	0	1.842704913168963	1.6782892304217318	0.7209227679900408	0.4258069031070864	1.242311999834778	1.6082053572063135	2.0857302834654905	0.9536681512924228	2.796685271354393	2.336606715307593	1.688864147364153	1.362252702314598	2.381354091851757	2.2001436477532925	1.3269257502564735	1.2734594664814478	0	0	1.1187360855504944	1.0225882371514974
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.044176395540189	2.40052970306618	1.8095113778239758	0	0	3.0338863071775313	2.5076706540809424	0	0	1.1441060283016142	1.0926188697947183	0	0	0.4318172246916913	0.8380437079342552	0.9945597510014981	1.4180961698883976	0.49507262193811113	0.7492102986266554	0.5380500371626189	1.3361738364978364	0	0	1.9652895678589668	1.210807278994043
0	0	0	0	0	0	0	0	0	0	0.19729945922323563	0	0	0	0	0	0	0.8290538630723233	0	0	0	0	0	0	1.9803592585034686	0.8195817336091055	0	0	1.9838657446008208	1.5941403774359304	0.7393591521703542	0.09081909485295493	1.4413787527938242	1.3835211241124001	1.8250488849737103	0.6190205583226585	1.8345322134288289	1.8141367046625307	1.3520396430263457	1.0477531787486567	1.8659114082363306	1.5309431112781062	1.3158818545558681	0.797471873426078	0	0	0.3883772590450257	1.0809113847859646
0	0	0.08108242187902891	0	0	0	0.08999236579972723	0	0	0	0.5564444886283504	0	0	0	0.20796397445242892	0	0	0	0	0	0	0	0	0	0.7794050017668741	0.30517251804353407	0	0	1.2579185060244338	1.0383513146837489	0.39768900165646603	0.0374658240119541	0.5862935823187689	1.250697755535647	1.4519601709307781	0.6549161882627054	1.5941813240431182	1.4149757057466539	1.1063966564177066	1.1725255946688327	1.3402193302158842	1.036142400043536	0.5859532014861453	0.5508948514801806	0	0	0.9811501607398779	0.9089226793275533
0	0	0	0	0	0	0.1775490363501363	0	0	0	0	0	0	0	0.3899832284453991	0	0	0	0	0	0	0	0	0	1.3189124416187903	0	0	0	1.9024489914529936	1.5246158536464938	0.4728667160896639	0.30339722289961546	0	1.609490308371942	1.267640078872702	1.222793994245755	1.735401302099612	2.2523530158398506	0.8010574243659709	1.4140674486037406	1.789578462269907	1.8666606054297314	2.2648707118834395	1.3161232409804813	0.392072554457078	0	0.7791404336221097	1.0236171885612506
0	0	0	0	0	0	0.19106124146029882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.070190135907805	1.221881551909588	0.5286701735889727	0	2.026973467272641	2.292562531491532	1.0870240803229263	0.4135152796866191	1.6116116783265564	1.246174564523722	2.474791254369799	0.8322747278434129	2.3625007867343437	2.4645922964496325	1.75614542112627	1.2918992525695563	2.3615168546712324	1.5006477731493304	0.8484120489274023	0.8391007231817923	0	0	0.4941596004034865	0.9769391960746313
